item_id,item_id_rec,sim_score
16963971,19285818,0.352040819
16963971,4169825,0.385237048
16963971,56498902,0.395941927
16963971,16047845,0.587463183
16963971,33722520,0.67216481
16963971,4092401,0.778261963
16963971,8021522,0.790703424
12239943,426320,0.682546328
12239943,10708444,0.719088543
12239943,14071430,0.818889145
12239943,12236983,0.829999679
12239943,10735333,0.829999679
12239943,13583766,0.831377372
12239943,7092227,0.853868713
12239943,12238762,0.983492926
14450158,32809813,0.567561788
14450158,44038577,0.574144694
14450158,7017509,0.590083027
14450158,9799302,0.631654876
14450158,50091437,0.655976689
14450158,35722087,0.671347769
14450158,14450065,0.968886589
14450158,14585382,0.982098244
6885293,5839337,0.686535606
6885293,15597935,0.68962075
6885293,15596190,0.690946166
6885293,5801059,0.704930608
6885293,9824320,0.819346462
6885293,6649989,0.986512641
6885293,6703629,0.987107713
6885293,6880747,0.992344277
4755347,5866557,0.285381977
4755347,7634494,0.347787509
4755347,20424158,0.357521163
4755347,20425151,0.361715006
4755347,20425053,0.361715006
4755347,20583267,0.36388883
4755347,7634857,0.372457761
4755347,15266469,0.450048589
7634494,22023133,0.607131272
7634494,7635165,0.656100083
7634494,20583267,0.849730884
7634494,20425151,0.852884884
7634494,20425053,0.852884884
7634494,20424158,0.864309622
7634494,15266469,0.903158955
7634494,7634857,0.977922705
35328686,52789693,0.247405902
35328686,74496647,0.251769822
35328686,21442742,0.261567489
35328686,25933898,0.270182409
35328686,51844900,0.294030394
35328686,72913605,0.353267263
35328686,14786776,0.565797716
35328686,48184433,0.590426148
48430140,32833167,0.618806219
48430140,6478415,0.620660161
48430140,53444660,0.649254855
48430140,2246537,0.74752793
48430140,57811160,0.747606103
48430140,14039112,0.816224353
48430140,15669028,0.835297588
48430140,33115720,0.866893917
20583267,32809813,0.680311269
20583267,7635165,0.754185397
20583267,15266469,0.833852816
20583267,7634494,0.849730884
20583267,7634857,0.862431602
20583267,20424158,0.994770781
20583267,20425151,0.998754801
20583267,20425053,0.998754801
34723316,8201864,0.544623522
34723316,56309551,0.573946421
34723316,14578165,0.609381584
34723316,14536798,0.630043387
34723316,23566988,0.675663842
34723316,8490373,0.719446089
34723316,7783307,0.764826451
34723316,56320903,0.790798435
48592245,75510218,0.508851746
48592245,66940778,0.510465047
48592245,52220154,0.512976111
48592245,7144625,0.517502206
48592245,30987623,0.519259273
48592245,21190495,0.522426421
48592245,15849363,0.533561714
48592245,8715377,0.535789067
4688759,21030723,0.534828787
4688759,15849363,0.546949971
4688759,38130250,0.569113283
4688759,4688757,0.577160859
4688759,52220154,0.580374381
4688759,35302658,0.615636166
4688759,7144625,0.624897874
4688759,6991111,0.70850553
72781977,76052568,0.602556734
72781977,50188485,0.614506564
72781977,73329078,0.642538562
72781977,54903225,0.649142265
72781977,40958139,0.654382182
72781977,46650998,0.665784651
72781977,45437829,0.670630961
72781977,72754256,0.838034376
57071523,44633444,0.415065424
57071523,9839803,0.416153587
57071523,10866806,0.422484738
57071523,14845231,0.423052457
57071523,73100602,0.426457618
57071523,57116483,0.436896032
57071523,3072473,0.444223172
57071523,69192869,0.455547433
72798721,70797599,0.321926466
72798721,54023388,0.322786735
72798721,54023400,0.324199759
72798721,54023421,0.325153146
72798721,48587009,0.333057978
72798721,35260971,0.335178158
72798721,24913465,0.348969668
72798721,72798370,0.574256966
15971921,55934345,0.649510137
15971921,55585425,0.660404994
15971921,15380161,0.661459423
15971921,7176411,0.689769965
15971921,10603363,0.706060932
15971921,14275735,0.724840059
15971921,11370580,0.728425305
15971921,56833406,0.734203644
9797918,8490373,0.590277458
9797918,19920071,0.615183145
9797918,33158589,0.685215661
9797918,24155057,0.7042099
9797918,19577881,0.707762389
9797918,16626395,0.76567348
9797918,34582020,0.796768649
9797918,46183656,0.911255331
57306483,67845003,0.398157641
57306483,44213819,0.401257646
57306483,66689432,0.423134867
57306483,12389711,0.448226055
57306483,28017110,0.495634495
57306483,5524521,0.553359885
57306483,55354528,0.582423709
57306483,7801273,0.640259556
54663477,11370580,0.572181619
54663477,55585425,0.577794155
54663477,9488961,0.585450692
54663477,19583872,0.58711865
54663477,19763307,0.588340737
54663477,14275735,0.593041603
54663477,64434112,0.622282039
54663477,7176411,0.635340094
71663942,68592171,0.311085257
71663942,48184433,0.325842515
71663942,12391035,0.326365482
71663942,13607810,0.367838068
71663942,21329314,0.402683822
71663942,17618382,0.442252534
71663942,22082835,0.452592057
71663942,21442742,0.53938147
46729607,5866557,0.410697068
46729607,1206387,0.479467931
46729607,45075149,0.49619804
46729607,5899509,0.524820578
46729607,5899427,0.53776081
46729607,5899501,0.539243674
46729607,5899493,0.546765229
46729607,45651308,0.778274241
7634857,22023133,0.620988297
7634857,7635165,0.673628643
7634857,20583267,0.862431602
7634857,20425053,0.863501822
7634857,20425151,0.863501822
7634857,20424158,0.870642295
7634857,15266469,0.929886951
7634857,7634494,0.977922705
5849439,22635666,0.617822103
5849439,55585425,0.618529466
5849439,11370580,0.623151548
5849439,34718955,0.628964861
5849439,4727349,0.670607574
5849439,19884568,0.734688108
5849439,5849479,0.802250831
5849439,8729404,0.998996299
21329314,72913605,0.381855972
21329314,11782132,0.383066025
21329314,25933898,0.394990963
21329314,17618382,0.397207363
21329314,13607810,0.400921284
21329314,71663942,0.402683822
21329314,16533906,0.406272074
21329314,21442742,0.447341693
13406602,14258477,0.476274729
13406602,58473284,0.478511376
13406602,1658927,0.495611871
13406602,45168294,0.509227269
13406602,34531250,0.514930953
13406602,4738525,0.629741838
13406602,13410814,0.661467423
13406602,13407305,0.760043068
21163516,8729404,0.518435256
21163516,5849439,0.524468927
21163516,6479167,0.544472
21163516,5849615,0.590962621
21163516,32454377,0.647928295
21163516,22635666,0.661832181
21163516,5849479,0.710064169
21163516,7152321,0.998929847
46650998,74496647,0.651108473
46650998,72781977,0.665784651
46650998,68049838,0.681252768
46650998,72891275,0.724899674
46650998,50188485,0.828515639
46650998,54903225,0.909931252
46650998,40958139,0.957429342
46650998,45437829,0.971953408
33078123,25648528,0.676406579
33078123,38440074,0.676563175
33078123,52069061,0.685728148
33078123,26062659,0.692201606
33078123,24343930,0.707923292
33078123,45339653,0.731372062
33078123,73476077,0.983157698
33078123,41819516,0.990700251
48492517,35260971,0.401042386
48492517,35270555,0.41535884
48492517,35266279,0.419013019
48492517,36909167,0.423466258
48492517,48587009,0.444582827
48492517,76103258,0.511604764
48492517,48483836,0.516230482
48492517,74897040,0.537866038
41384708,8304191,0.417589532
41384708,28754687,0.41894245
41384708,44579109,0.422670863
41384708,3428585,0.422861811
41384708,5403891,0.43558797
41384708,13670608,0.466028593
41384708,52627677,0.484481979
41384708,56714697,0.719350616
44892063,50240540,0.440302246
44892063,71513880,0.440770065
44892063,22363766,0.464165605
44892063,9839803,0.467228343
44892063,22364222,0.468802468
44892063,47620990,0.718211576
44892063,25719489,0.779296338
44892063,25764693,0.783532504
73612703,55035537,0.650149865
73612703,32038170,0.675570421
73612703,19988255,0.84040129
73612703,42749111,0.850775996
73612703,41499593,0.856360023
73612703,41502230,0.856360023
73612703,25501830,0.863239928
73612703,19767845,0.881981415
42299204,68760242,0.107239644
42299204,8304191,0.107480019
42299204,49607755,0.110110887
42299204,7240827,0.146300704
42299204,33000095,0.204278812
42299204,26024733,0.471946273
42299204,77950721,0.571884939
42299204,46172558,0.944842573
5899501,1206387,0.681172175
5899501,68455358,0.700398583
5899501,66117818,0.707975234
5899501,44801520,0.809477058
5899501,45075149,0.837739133
5899501,5899509,0.96956961
5899501,5899427,0.977212628
5899501,5899493,0.997582202
4707723,746639,0.282726363
4707723,25292548,0.284245152
4707723,52368889,0.284285362
4707723,746663,0.29339423
4707723,4755373,0.297791697
4707723,11199934,0.301653298
4707723,15267455,0.392627497
4707723,4707761,0.448100637
55934345,15971921,0.649510137
55934345,28240413,0.669224568
55934345,15380161,0.739929763
55934345,19763307,0.769795947
55934345,5452277,0.782191989
55934345,10751487,0.782191989
55934345,7176411,0.78856648
55934345,9488961,0.834189142
2566045,19374087,0.27303083
2566045,19883788,0.281073837
2566045,51737821,0.2899838
2566045,950402,0.302198331
2566045,8194256,0.332064797
2566045,57654514,0.334611895
2566045,16645022,0.589227005
2566045,4708511,0.744829714
14450065,44038577,0.530014896
14450065,32809813,0.543707154
14450065,7017509,0.548218859
14450065,9799302,0.591070079
14450065,50091437,0.615492178
14450065,35722087,0.640680581
14450065,14585382,0.967990392
14450065,14450158,0.968886589
4707367,11370580,0.347921028
4707367,5849599,0.357958793
4707367,16717623,0.35968699
4707367,6715805,0.363108826
4707367,4688897,0.372172234
4707367,7921722,0.441254418
4707367,13984365,0.538912862
4707367,5849307,0.556353082
52069061,31621490,0.662249216
52069061,48587009,0.668897108
52069061,73476077,0.677353126
52069061,33078123,0.685728148
52069061,35260971,0.692765147
52069061,41819516,0.696729121
52069061,45339653,0.698415397
52069061,35266279,0.699081937
20199631,32836957,0.068467252
20199631,19920071,0.0765531
20199631,19992185,0.076728941
20199631,16258285,0.078924449
20199631,14241258,0.101470874
20199631,25081207,0.292099735
20199631,606532,0.329207704
20199631,646649,0.375027664
10690670,916764,0.223342126
10690670,53096666,0.230642611
10690670,536965,0.257476483
10690670,53266115,0.291300084
10690670,584802,0.314552646
10690670,362872,0.329074456
10690670,419024,0.361084711
10690670,418636,0.389733867
23789300,14845231,0.361049115
23789300,9839803,0.363124633
23789300,73250070,0.372189265
23789300,73317202,0.378706794
23789300,69192869,0.384064618
23789300,15351864,0.388110342
23789300,71513880,0.396008835
23789300,16014872,0.785082975
72836349,74983716,0.285308959
72836349,30886874,0.308739427
72836349,54534507,0.349026391
72836349,57508317,0.364532942
72836349,58271504,0.378682207
72836349,55669097,0.385063095
72836349,54744314,0.563752769
72836349,44066765,0.63507606
28754687,41384708,0.41894245
28754687,56714697,0.434908149
28754687,52627677,0.438246789
28754687,38115363,0.509881472
28754687,5403891,0.524868314
28754687,13670608,0.740011631
28754687,3428585,0.907577181
28754687,10086966,0.930158404
20053400,6934901,0.314706893
20053400,46134868,0.326359849
20053400,7708661,0.348253688
20053400,7471335,0.414349509
20053400,6710017,0.551625808
20053400,7089529,0.608297788
20053400,2533165,0.768535572
20053400,19986875,0.971902633
50188485,53227580,0.599969777
50188485,72781977,0.614506564
50188485,49858514,0.624541872
50188485,72891275,0.634965251
50188485,46650998,0.828515639
50188485,40958139,0.844877111
50188485,45437829,0.847797241
50188485,54903225,0.900963042
57624790,13407305,0.249116293
57624790,4738525,0.250781614
57624790,1658927,0.253746126
57624790,4727059,0.260811257
57624790,4727345,0.277401333
57624790,13406602,0.284151347
57624790,14258477,0.292055303
57624790,13410814,0.351126671
66708393,8406093,0.209438181
66708393,21193149,0.211176766
66708393,24830860,0.212803395
66708393,72821133,0.216258711
66708393,47620990,0.231811287
66708393,74893380,0.233043835
66708393,75759411,0.245079368
66708393,54056610,0.328503805
37293702,11331135,0.506413799
37293702,817776,0.51571686
37293702,68821409,0.524055154
37293702,817884,0.542452957
37293702,26339198,0.563959147
37293702,55406079,0.575773798
37293702,61899363,0.581671755
37293702,55410457,0.587869892
39325978,23852057,0.144049217
39325978,56999311,0.150043402
39325978,16258285,0.151598008
39325978,19992253,0.15229438
39325978,27946536,0.160835806
39325978,14241258,0.161797648
39325978,14374967,0.184699215
39325978,57003675,0.288946169
2419567,55985257,0.21064083
2419567,5850113,0.215996557
2419567,65576750,0.233276976
2419567,5858837,0.271784703
2419567,10001479,0.415377968
2419567,21731970,0.439473902
2419567,10002068,0.447550717
2419567,32057976,0.590098753
74381816,8201864,0.509396825
74381816,23852057,0.509708306
74381816,71043508,0.565300114
74381816,72185593,0.674214537
74381816,72045167,0.719946737
74381816,19374087,0.815361737
74381816,72835956,0.89713544
74381816,74381349,0.937988751
67457497,72781977,0.347549798
67457497,44772856,0.411836058
67457497,67625043,0.560520236
67457497,67332796,0.573856849
67457497,67448076,0.629921075
67457497,73986821,0.713553726
67457497,45314842,0.764157063
67457497,58958936,0.954989296
17919303,19992185,0.452910256
17919303,38103802,0.472396084
17919303,14578165,0.501795011
17919303,56309551,0.506846628
17919303,14536798,0.512921846
17919303,19992253,0.513995517
17919303,5850113,0.520766924
17919303,4713289,0.559649501
1074044,642648,0.376519232
1074044,6934901,0.382714445
1074044,784972,0.40229772
1074044,46134868,0.430075631
1074044,6921787,0.432708019
1074044,15287960,0.444483258
1074044,187278,0.498764095
1074044,613193,0.579084623
28326998,4364947,0.630132302
28326998,26693825,0.66241319
28326998,28324579,0.671539684
28326998,31001562,0.677545131
28326998,15669084,0.694419063
28326998,2416333,0.702186517
28326998,28326201,0.738182591
28326998,48316743,0.801875456
57750621,23068516,0.466501888
57750621,22362609,0.467381333
57750621,11370697,0.475712875
57750621,57887358,0.481914371
57750621,31685803,0.486995108
57750621,44633444,0.565843316
57750621,44007386,0.865598933
57750621,57841945,0.891271202
31554262,19907399,0.25035724
31554262,68460397,0.254531047
31554262,817884,0.255467595
31554262,61899363,0.262496577
31554262,23413669,0.29610254
31554262,25934513,0.509794279
31554262,72633571,0.565547256
31554262,31563944,0.676094751
33805583,9839803,0.393614106
33805583,44007386,0.395345323
33805583,73250070,0.404595355
33805583,22362609,0.407204477
33805583,73317202,0.408026567
33805583,14845231,0.430903584
33805583,22363766,0.458506646
33805583,22364222,0.460192732
14372277,35266279,0.222934337
14372277,52472582,0.227385162
14372277,35260971,0.227718242
14372277,48587009,0.237533882
14372277,70797599,0.253970901
14372277,20352015,0.406051392
14372277,22048214,0.940400692
14372277,12391802,0.969640534
22473627,58852284,0.304417718
22473627,58666606,0.309142926
22473627,25380555,0.320447613
22473627,78872402,0.324833297
22473627,11204813,0.329605082
22473627,58849381,0.33708975
22473627,9976235,0.337341167
22473627,15250235,0.342535307
28982293,19775193,0.533629021
28982293,14966475,0.533940537
28982293,63147488,0.536355577
28982293,32705514,0.76686522
28982293,32708225,0.767382396
28982293,27526075,0.768206072
28982293,33943919,0.794599712
28982293,42272602,0.952443911
10006134,50193517,0.241240812
10006134,57694501,0.258560522
10006134,21442742,0.258753179
10006134,17618382,0.298635911
10006134,16533906,0.526316488
10006134,69149307,0.549785635
10006134,28364394,0.753161326
10006134,58039891,0.7680972
43107996,68821409,0.464372051
43107996,53895945,0.481456168
43107996,14815404,0.493959511
43107996,21035641,0.504556382
43107996,21201739,0.515298057
43107996,46261180,0.531869488
43107996,54585483,0.539400165
43107996,11331135,0.595237079
14845231,71513880,0.566800027
14845231,10866806,0.57749605
14845231,69192869,0.605478243
14845231,3072473,0.624549449
14845231,1908869,0.662481603
14845231,9839803,0.770072365
14845231,22363766,0.949079264
14845231,22364222,0.95011484
26062659,31621490,0.669055094
26062659,41819516,0.670890909
26062659,33078123,0.692201606
26062659,73476077,0.714204939
26062659,45339653,0.731827533
26062659,26305965,0.840804473
26062659,38440074,0.932835403
26062659,25648528,0.936489579
4727509,7017509,0.436581804
4727509,20425053,0.437552743
4727509,20425151,0.437552743
4727509,20424158,0.442656276
4727509,14104450,0.455986112
4727509,7634494,0.464999442
4727509,7634857,0.468430601
4727509,22023133,0.609358992
29339417,19992253,0.429332144
29339417,15079790,0.446652403
29339417,23852057,0.451665265
29339417,5950363,0.595363061
29339417,5950457,0.595363061
29339417,5950575,0.60989913
29339417,24766023,0.636229524
29339417,62370482,0.696316016
27910586,71087291,0.353280976
27910586,54477810,0.375525171
27910586,57508317,0.377237954
27910586,71198424,0.388058252
27910586,74983716,0.402688268
27910586,71209699,0.678681466
27910586,11118211,0.74269583
27910586,73109434,0.745498446
20424158,32809813,0.670018229
20424158,7635165,0.744881991
20424158,15266469,0.835792554
20424158,7634494,0.864309622
20424158,7634857,0.870642295
20424158,20583267,0.994770781
20424158,20425151,0.996970738
20424158,20425053,0.996970738
67870963,45437829,0.603661687
67870963,52021710,0.618296983
67870963,52037571,0.620763534
67870963,67849471,0.665726518
67870963,74496647,0.714646834
67870963,67985251,0.736350894
67870963,68248608,0.7720677
67870963,68049838,0.778886672
31685803,57841945,0.497268496
31685803,44007386,0.500294948
31685803,22362609,0.51377502
31685803,69192869,0.515416869
31685803,75759411,0.516559686
31685803,11370697,0.520081408
31685803,1908869,0.530125921
31685803,13858841,0.531814138
21068237,76364920,0.458900746
21068237,75759411,0.499437779
21068237,21741222,0.526451464
21068237,10644571,0.669958016
21068237,43107185,0.784451297
21068237,8406093,0.822595146
21068237,7932267,0.951868625
21068237,7230439,0.998068054
59429978,41819516,0.580413714
59429978,33078123,0.605599519
59429978,25648528,0.617757268
59429978,38440074,0.619910586
59429978,31621490,0.620841947
59429978,73476077,0.636743839
59429978,26062659,0.639953552
59429978,26305965,0.67345096
73640620,74381816,0.438049769
73640620,19374087,0.457948155
73640620,71045829,0.481703804
73640620,72185593,0.491561567
73640620,74381349,0.497109422
73640620,71043508,0.537293738
73640620,72045167,0.572122212
73640620,71066544,0.604298959
74496647,67849471,0.637169704
74496647,46650998,0.651108473
74496647,45437829,0.6555558
74496647,67870963,0.714646834
74496647,72891275,0.729911021
74496647,67985251,0.753713291
74496647,68248608,0.800659392
74496647,68049838,0.843631889
19767845,25404882,0.570258768
19767845,32038170,0.588191602
19767845,73612703,0.881981415
19767845,19988255,0.952856008
19767845,42749111,0.963439476
19767845,41499593,0.970950191
19767845,41502230,0.970950191
19767845,25501830,0.978750701
22362836,72754256,0.347901808
22362836,25273762,0.348497481
22362836,73329078,0.357550715
22362836,69192869,0.362090184
22362836,75759411,0.393519681
22362836,68248608,0.395405654
22362836,58986461,0.699601798
22362836,58133783,0.715970084
58002233,7176411,0.30939502
58002233,9488961,0.313664339
58002233,55934345,0.31553743
58002233,10603363,0.317934027
58002233,35795143,0.325175699
58002233,15380161,0.335507407
58002233,54096839,0.400724287
58002233,52355000,0.529001797
19374087,9992091,0.569323459
19374087,8201864,0.622485093
19374087,71043508,0.684727315
19374087,72045167,0.735145062
19374087,72835956,0.791636539
19374087,74381816,0.815361737
19374087,72185593,0.827567742
19374087,74381349,0.903258707
48184433,17618382,0.376484765
48184433,51844900,0.382923652
48184433,14786776,0.397357644
48184433,25933898,0.40957821
48184433,21442742,0.412951125
48184433,33748673,0.413221913
48184433,33732222,0.418024476
48184433,35328686,0.590426148
59288875,51470490,0.558902168
59288875,41819516,0.63265412
59288875,16050746,0.63814179
59288875,33078123,0.644528078
59288875,11078510,0.649602445
59288875,73476077,0.664464747
59288875,17783779,0.695983724
59288875,26434415,0.869127809
2566029,4727085,0.149823525
2566029,4727019,0.151207829
2566029,4755095,0.170261832
2566029,10001479,0.236266491
2566029,21731970,0.258028596
2566029,4754815,0.395194525
2566029,847472,0.570299281
2566029,54852821,0.712757284
5899509,1206387,0.669646534
5899509,68455358,0.684575889
5899509,66117818,0.692373918
5899509,44801520,0.787123278
5899509,45075149,0.81285774
5899509,5899427,0.965431913
5899509,5899501,0.96956961
5899509,5899493,0.969816939
58388194,72457285,0.300186736
58388194,57970261,0.303472435
58388194,58502959,0.316247865
58388194,58666606,0.342205243
58388194,58852284,0.353911694
58388194,58849381,0.364013852
58388194,78872402,0.391036016
58388194,2184775,0.470724762
53582482,56313543,0.319600222
53582482,55985257,0.319708351
53582482,7252155,0.336563887
53582482,64434112,0.370484204
53582482,61818978,0.382284245
53582482,65104045,0.394154121
53582482,52297633,0.450112822
53582482,65576750,0.473754616
14071985,50360052,0.900644767
14071985,50570089,0.900740015
14071985,50586365,0.900742407
14071985,50587112,0.905719747
14071985,44038577,0.907298895
14071985,14142567,0.97770029
14071985,14072222,0.991831953
14071985,14072065,1
23889132,8387060,0.371092642
23889132,11782132,0.376270252
23889132,28017110,0.381274362
23889132,43776278,0.382377563
23889132,57306483,0.396521724
23889132,55354528,0.3969131
23889132,7801273,0.488954266
23889132,67845003,0.715150302
8090713,487524,0.582433398
8090713,3018149,0.582799607
8090713,10791582,0.589175595
8090713,8130811,0.60301132
8090713,1457747,0.628002058
8090713,1517005,0.628353991
8090713,4340431,0.699732001
8090713,1516999,0.726691917
25292548,25248696,0.43112162
25292548,4539349,0.478760536
25292548,40691443,0.482583553
25292548,2546979,0.497815898
25292548,25402524,0.505864288
25292548,12321426,0.519156135
25292548,32021463,0.544806173
25292548,14104460,0.69818526
426223,3220933,0.626683935
426223,1457747,0.633425701
426223,1516999,0.645656424
426223,1517005,0.655164207
426223,3642417,0.684024431
426223,3018149,0.833725404
426223,461038,0.844643095
426223,461040,0.847235208
3597911,5849439,0.526941625
3597911,4688897,0.530737156
3597911,8729404,0.531449065
3597911,6715805,0.536494518
3597911,19884568,0.545994403
3597911,14270619,0.549279723
3597911,55585425,0.559683645
3597911,3597899,0.88294951
9799302,10716608,0.772635475
9799302,50360052,0.772873636
9799302,50586067,0.772891897
9799302,50569192,0.772891897
9799302,50570089,0.772955372
9799302,50586365,0.77297803
9799302,14142567,0.774616428
9799302,50587112,0.799643192
71151380,39067186,0.215049001
71151380,50316874,0.216228601
71151380,53065465,0.225476844
71151380,58211548,0.263163288
71151380,13856052,0.278141395
71151380,69382515,0.312012488
71151380,22883541,0.331714313
71151380,29455014,0.397620619
75759411,74829862,0.538681628
75759411,22362609,0.549436142
75759411,72821133,0.558216865
75759411,74981880,0.558736408
75759411,24913465,0.56149637
75759411,57116483,0.572254308
75759411,72798141,0.597841745
75759411,69192869,0.610838489
69149307,12391035,0.179885513
69149307,17618382,0.191089733
69149307,13607810,0.201945604
69149307,44681013,0.205397493
69149307,16533906,0.456988807
69149307,10006134,0.549785635
69149307,58039891,0.554631171
69149307,28364394,0.620730951
21742437,26339198,0.510432608
21742437,55406079,0.513124034
21742437,21035641,0.547167688
21742437,817776,0.556650378
21742437,13335028,0.572222655
21742437,54585483,0.579682571
21742437,14815404,0.610253421
21742437,68821409,0.937196845
7855366,6703629,0.651612884
7855366,71293311,0.653824319
7855366,75696942,0.676039066
7855366,6880747,0.688796169
7855366,5839337,0.739220389
7855366,54478250,0.757701296
7855366,5801059,0.767282178
7855366,10062880,0.965403672
20712070,52341716,0.471748705
20712070,51567611,0.486224281
20712070,38089568,0.492918751
20712070,32923633,0.537479947
20712070,49729246,0.567929337
20712070,4364947,0.621043696
20712070,56451960,0.650174174
20712070,2343087,0.675415424
33158589,19920071,0.60478241
33158589,46183656,0.675663013
33158589,9797918,0.685215661
33158589,25731976,0.718418081
33158589,16626395,0.763113033
33158589,24155057,0.786606812
33158589,19577881,0.803046573
33158589,34582020,0.826017812
48304526,72457285,0.488603945
48304526,8711355,0.492709216
48304526,78607632,0.498520894
48304526,59471172,0.579998905
48304526,68259526,0.731419051
48304526,58666606,0.76565974
48304526,58502959,0.836127532
48304526,57970261,0.90699999
71087291,55669097,0.385227794
71087291,58403905,0.385362052
71087291,71209699,0.410885737
71087291,57508317,0.414583685
71087291,71198424,0.440098126
71087291,74983716,0.555722455
71087291,69220054,0.591797966
71087291,47507712,0.79720193
8321616,7092227,0.531364145
8321616,10708444,0.534928401
8321616,14071430,0.54792355
8321616,12238762,0.55125025
8321616,12239943,0.561347586
8321616,13583766,0.561381345
8321616,12236983,0.562386288
8321616,10735333,0.562386288
52037571,54903225,0.538922058
52037571,50188485,0.543988467
52037571,46650998,0.544205462
52037571,67985251,0.553094655
52037571,40958139,0.561065895
52037571,45437829,0.571812784
52037571,67870963,0.620763534
52037571,52021710,0.958725201
20586805,46621334,0.464730821
20586805,56320903,0.466826068
20586805,27946536,0.516090116
20586805,45123323,0.542121516
20586805,15079790,0.557111524
20586805,19992253,0.563249501
20586805,23852057,0.563364089
20586805,20585805,0.985225666
42006873,23288812,0.298549003
42006873,61280865,0.33626188
42006873,54450887,0.373396517
42006873,68200288,0.378786711
42006873,68222196,0.381460911
42006873,68297085,0.468481232
42006873,57730666,0.571098199
42006873,42003599,0.991343676
34575579,7546725,0.264223635
34575579,562585,0.267088464
34575579,646649,0.273985089
34575579,15096383,0.274528036
34575579,19992185,0.280754957
34575579,44579109,0.308976342
34575579,26103566,0.839781111
34575579,20244830,0.985304758
54023400,45869877,0.690376831
54023400,43665335,0.691967545
54023400,76596649,0.731381394
54023400,54478250,0.736639819
54023400,41319582,0.871821698
54023400,54023421,0.993857116
54023400,54023404,0.994167748
54023400,54023388,0.994782322
14260356,56936788,0.491761575
14260356,1751291,0.499888129
14260356,4688661,0.548262347
14260356,415060,0.566529968
14260356,415071,0.581851467
14260356,415086,0.610142784
14260356,415050,0.61237161
14260356,4727349,0.642355346
55349072,74893380,0.293514337
55349072,57309569,0.29820705
55349072,72754256,0.304829219
55349072,68242940,0.307771107
55349072,74981880,0.308038981
55349072,72821133,0.309228718
55349072,75759411,0.327488052
55349072,55351641,0.874374331
2343087,15669084,0.569833953
2343087,49227944,0.588539571
2343087,2416333,0.597942795
2343087,49729246,0.647310031
2343087,20712070,0.675415424
2343087,38089568,0.682822732
2343087,56451960,0.775246572
2343087,4364947,0.884790869
14815404,55410457,0.614211839
14815404,54585483,0.617096232
14815404,21035641,0.624472796
14815404,26339198,0.631053805
14815404,817884,0.641734754
14815404,68821409,0.680050698
14815404,817776,0.768592311
14815404,13335028,0.806980818
73476077,52069061,0.677353126
73476077,25648528,0.684950644
73476077,38440074,0.685111705
73476077,45339653,0.711373138
73476077,26062659,0.714204939
73476077,24343930,0.720912735
73476077,41819516,0.973202913
73476077,33078123,0.983157698
10725778,56320903,0.209349618
10725778,45123323,0.217382644
10725778,19992185,0.218440298
10725778,27946536,0.247898366
10725778,14241258,0.253199286
10725778,15079790,0.257358686
10725778,23852057,0.26024707
10725778,19992253,0.32003145
10708444,3220933,0.549842101
10708444,7092227,0.690312689
10708444,12239943,0.719088543
10708444,12238762,0.721759345
10708444,13583766,0.724709312
10708444,14071430,0.740265695
10708444,12236983,0.749225347
10708444,10735333,0.749225347
13406653,17915655,0.288604456
13406653,34723316,0.295428525
13406653,14241258,0.295530031
13406653,17926831,0.302221808
13406653,19992185,0.314821322
13406653,36652304,0.624882107
13406653,43048676,0.703048383
13406653,55517153,0.877185002
58502959,8646015,0.492727305
58502959,8711355,0.514735761
58502959,72457285,0.559798721
58502959,59471172,0.619666815
58502959,68259526,0.72717832
58502959,58666606,0.809892225
58502959,57970261,0.810502601
58502959,48304526,0.836127532
58403905,69220054,0.442816395
58403905,31169861,0.453131882
58403905,11118211,0.489178164
58403905,54534507,0.534436954
58403905,57508317,0.539929463
58403905,74983716,0.571973384
58403905,54455779,0.634392625
58403905,24595414,0.885412875
50570089,10719040,0.99457838
50570089,10716637,0.994948048
50570089,10716608,0.995040008
50570089,10690707,0.995495656
50570089,50360052,0.999894255
50570089,50569192,0.999903568
50570089,50586067,0.999903568
50570089,50586365,0.999993729
17923513,116897,0.299713868
17923513,34723316,0.310963987
17923513,27946536,0.321930318
17923513,414703,0.415761866
17923513,17915655,0.895287872
17923513,17926831,0.922635168
17923513,19989121,0.951834821
17923513,19990101,0.975817812
75302081,54023404,0.451728537
75302081,76451695,0.455346209
75302081,57789301,0.465198221
75302081,41319582,0.473921623
75302081,7855366,0.482204871
75302081,5801059,0.506231109
75302081,5839337,0.513140881
75302081,46462092,0.533830977
24913465,14349619,0.572772844
24913465,55510736,0.593243442
24913465,47488413,0.598660606
24913465,69192869,0.608913471
24913465,70799822,0.613628994
24913465,57116483,0.623344139
24913465,57053835,0.634453623
24913465,22362609,0.647577237
24595414,73109434,0.42327836
24595414,31169861,0.431798033
24595414,11118211,0.471732871
24595414,57508317,0.486387229
24595414,54534507,0.532607519
24595414,74983716,0.555425329
24595414,54455779,0.588295179
24595414,58403905,0.885412875
46462092,54478250,0.518889809
46462092,41319582,0.52383228
46462092,75302081,0.533830977
46462092,7855366,0.545695568
46462092,5801059,0.567479275
46462092,5839337,0.568514694
46462092,11866615,0.621450606
46462092,10001012,0.682075642
52774378,14349619,0.591285215
52774378,52497383,0.593771799
52774378,69192869,0.595908931
